         476        1428
 (1.121036070024815E-002,1.381279566376883E-002)
 (1.302322652959745E-002,1.583928378217253E-002)
 (1.03255118790073,0.110440229529539)
 (1.354035673410780E-002,1.684107656067303E-002)
 (-1.092391703876673E-002,-1.354290737522964E-002)
 (1.04127976158879,0.132284310543130)
 (7.614957233173030E-003,1.024500383379033E-002)
 (1.626876301607577E-002,2.190111281064635E-002)
 (1.04577484842179,0.147869795756095)
 (-4.021169208157628E-003,-5.934565332889598E-003)
 (1.634215999551714E-002,2.392090961578064E-002)
 (1.05680254904074,0.205304682577889)
 (-8.811036007359430E-003,-2.207281610199461E-002)
 (-3.170092720325548E-004,-7.413007173836140E-004)
 (1.06107571488934,0.288557174228906)
 (4.526927988115367E-003,-1.436775590670712E-002)
 (-1.139599903391642E-003,3.834518277001722E-003)
 (1.06049015375681,0.238229313415560)
 (2.888042735081429E-003,1.747245316129145E-002)
 (1.446850008474053E-003,8.928192385891529E-003)
 (1.05452112402121,0.188838576963328)
 (9.475414285079095E-003,1.964743318078588E-002)
 (6.097737574925779E-003,1.252012385094282E-002)
 (1.05672967744292,0.201367946036900)
 (9.157231729589162E-003,2.185304013130162E-002)
 (2.284347718097283E-003,5.516521617290697E-003)
 (1.02597396564422,9.720412998541673E-002)
 (1.354593119237489E-002,1.604742255185854E-002)
 (5.656479454854293E-003,6.482365741992528E-003)
 (1.03125620851856,0.108200487509829)
 (-1.612095960000487E-002,-1.972126118168724E-002)
 (5.803009005828361E-003,7.020587351718192E-003)
 (1.02036725312446,8.749752442199685E-002)
 (-5.782805912667921E-003,-6.524783744102385E-003)
 (-6.629740969990728E-003,-7.751677135611783E-003)
 (1.04624131058964,0.150334026190203)
 (-7.712605329389072E-003,-1.139017455277929E-002)
 (-1.466606198837947E-002,-2.196054979598961E-002)
 (1.05064941290079,0.166537102333991)
 (-1.059366393904106E-002,-1.742735873043822E-002)
 (-1.032846875735992E-002,-1.704448423036078E-002)
 (1.04418349492357,0.142029703546819)
 (-1.596235048870823E-002,-2.252437965298268E-002)
 (-6.753300815140108E-003,-9.625216685744731E-003)
 (1.04804014490887,0.156822254502372)
 (1.504304283515356E-002,2.341858978370015E-002)
 (4.976055389088634E-003,7.670912429337188E-003)
 (1.05076246679362,0.168475626427055)
 (1.436747426741842E-002,2.430805946383294E-002)
 (1.261941666848128E-004,1.901648443808267E-004)
 (1.05485917620759,0.189480970079649)
 (-1.018431801940471E-002,-2.053345230974730E-002)
 (-5.391276597806576E-003,-1.095858672874155E-002)
 (1.01963320256446,8.629216644112590E-002)
 (7.251768267386727E-003,8.405984328173109E-003)
 (-3.311622703300242E-004,-5.627649794416954E-004)
 (1.03994055923277,0.130292909489847)
 (1.788153751577430E-002,2.422480769673366E-002)
 (1.021222363655337E-003,1.290840646062249E-003)
 (1.04430452958672,0.143886605864696)
 (1.644879145953923E-002,2.388543807275441E-002)
 (-4.448408853635198E-003,-6.496811807291550E-003)
 (1.05284045774498,0.176106054909259)
 (9.060963152586355E-003,1.586615483794136E-002)
 (1.014812352639415E-002,1.799812014906465E-002)
 (1.05829224425990,0.214343342501259)
 (-5.336446051348218E-003,-1.572374046905636E-002)
 (-5.041798653126056E-003,-1.477873102723914E-002)
 (1.06066405074672,0.239519100804923)
 (-2.605653017018535E-003,-1.709451346733844E-002)
 (-1.372133582470531E-003,-9.044537580576361E-003)
 (1.02559566875679,9.681658350744321E-002)
 (1.430828678446982E-002,1.705491194645107E-002)
 (-3.306906945814892E-003,-4.011025350350433E-003)
 (1.02570195103605,9.662675713953153E-002)
 (-1.404447749078517E-002,-1.640176366796385E-002)
